,fid,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkt,total_bwd_pkt,total_length_fwd_pkt,total_length_bwd_pkt,fwd_pkt_length_max,fwd_pkt_length_min,fwd_pkt_length_avg,fwd_pkt_length_std,bwd_pkt_length_min,bwd_pkt_length_max,bwd_pkt_length_avg,bwd_pkt_length_std,flow_bytes_s,flow_iat_avg,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_avg,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_avg,bwd_iat_std,bwd_iat_max,bwd_iat_min,fw_psh_flag,bw_psh_flag,fw_urg_flag,bw_urg_flag,fw_hdr_len,bw_hdr_len,fw_pkt_s,bw_pkt_s,pkt_len_min,pkt_len_max,pkt_len_avg,pkt_len_std,pkt_len_var,fin_cnt,syn_cnt,rst_cnt,psh_cnt,ack_cnt,urg_cnt,CWR_cnt,ece_cnt,down_up_ratio,pkt_size_avg,fw_seg_avg,bw_seg_avg,fw_byt_blk_avg,fw_pkt_blk_avg,fw_blk_rate_avg,bw_byt_blk_avg,bw_pkt_blk_avg,bw_blk_rate_avg,sub_fl_fw_pkt,sub_fl_fw_byt,sub_fl_bw_pkt,sub_fl_bw_byt,fw_win_byt,bw_win_byt,Fw_act_pkt,fw_seg_min,atv_avg,atv_std,atv_max,atv_min,idl_avg,idl_std,idl_max,idl_min
96,172.18.0.10:37884>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37884,9360,TCP,2022-07-29 11:23:57.692004,76.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.013157894736842105,0.013157894736842105,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854BE0>>,64240,0,0,40,0.000038,0.000038,0.000076,0,64.0,0.0,64,64
97,172.18.0.20:37160>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37160,9550,TCP,2022-07-29 11:23:57.761731,74.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.013513513513513514,0.013513513513513514,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854C10>>,64240,0,0,40,0.000037,0.000037,0.000074,0,64.0,0.0,64,64
98,172.18.0.12:46464>172.18.0.3:8761--TCP,172.18.0.12,172.18.0.3,46464,8761,TCP,2022-07-29 11:23:57.985225,5071.0,4,3,1355,134,134,0,44.666666666666664,63.168205785998246,0,1355,338.75,586.7322110639572,0.29363044764346286,0.001430428571428571428571428571,0.001841794998453012037130008009,0.004348,0,0.005071,0.00126775,0.001793126651271459965860021531,0.004348,0,0.004942,0.001647333333333333333333333333,0.001883016079473448244605085583,0.004283,0,1,1,0,0,"[60, 52, 1407, 52]","[60, 52, 186]",0.0007887990534411359,0.0005915992900808519,0,1355,212.71428571428572,468.62251463677006,256208.2380952381,0,2,0,2,6,0,0,0,0.75,212.71428571428572,338.75,338.75,1355.0,10.0,267205.67935318477,178.66666666666666,8.0,27114.528530959124,0.5714285714285714,193.57142857142858,0.42857142857142855,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854C40>>,65745,66162,1,52,0.0007244285714285714285714285714,0.001466433852888686958272600242,0.004283,0,64.0,0.0,64,64
99,172.18.0.19:59426>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59426,9330,TCP,2022-07-29 11:23:58.344464,71.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.014084507042253521,0.014084507042253521,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854C70>>,64240,0,0,40,0.0000355,0.0000355,0.000071,0,64.0,0.0,64,64
100,172.18.0.10:37886>172.18.0.12:9360--TCP,172.18.0.10,172.18.0.12,37886,9360,TCP,2022-07-29 11:23:58.838631,146013.0,4,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.041695,0.06489734851946682464818959346,0.145844,0,0.146013,0.03650325,0.06312792586239072689528631081,0.145844,0,0.145852,0.04861733333333333333333333333,0.06655711244404228876183310568,0.142726,0,0,0,0,0,"[60, 52, 52, 52]","[60, 52, 52]",2.739482100908823e-05,2.0546115756816174e-05,0,0,0.0,0.0,,2,2,0,0,6,0,0,0,0.75,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.5714285714285714,0.0,0.42857142857142855,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854CA0>>,65746,66180,0,52,0.020859,0.04976272606221304213706741312,0.142726,0,64.0,0.0,64,64
101,172.18.0.20:37162>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37162,9550,TCP,2022-07-29 11:23:58.762586,77.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.012987012987012988,0.012987012987012988,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854CD0>>,64240,0,0,40,0.0000385,0.0000385,0.000077,0,64.0,0.0,64,64
102,172.18.0.10:35614>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35614,8086,TCP,2022-07-29 11:24:24.239870,25143946.0,16,15,1194,608,292,0,40.53333333333333,91.92305961448895,0,246,74.625,105.42051211695,7.166735086052125e-05,1.622187419354838709677419355,4.307514948024161916276541506,15.070831,0,25.143942,1.571496375,4.249046992580849225715342968,15.070820,0,25.143868,1.676257866666666666666666667,4.368370121816615890625982748,15.070831,0,3,9,0,0,"[60, 52, 268, 52, 52, 283, 67, 298, 298, 265, 61, 65, 57, 52, 52, 52]","[60, 52, 344, 120, 52, 52, 52, 52, 52, 52, 52, 52, 300, 52, 52]",6.363360786727747e-07,5.965650737557264e-07,0,292,58.12903225806452,100.57279242659433,10452.049462365592,0,2,0,12,30,0,0,0,0.9375,58.12903225806452,74.625,74.625,298.5,34.0,47.486587425313026,162.13333333333333,32.0,24.18084600189597,0.5161290322580645,38.516129032258064,0.4838709677419355,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854D00>>,71755,72237,9,52,0.8110950322580645161290322581,3.152007438160501548227878490,15.070813,0,64.0,0.0,64,64
103,172.18.0.10:35616>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35616,8086,TCP,2022-07-29 11:24:24.239875,25141231.0,15,14,831,608,292,0,43.42857142857143,94.48636657945819,0,246,55.4,90.99875457023208,5.7236656391248306e-05,1.733875172413793103448275862,4.431365337638417523252082100,15.070766,0,25.141229,1.676081933333333333333333333,4.367980150283751257677041807,15.070757,0,25.141151,1.7957965,4.497462972335383377610934843,15.070766,0,3,8,0,0,"[60, 52, 268, 52, 52, 283, 67, 298, 148, 61, 65, 57, 52, 52, 52]","[60, 52, 344, 120, 52, 52, 52, 52, 52, 52, 52, 300, 52, 52]",5.966294967816015e-07,5.568541969961614e-07,0,292,49.62068965517241,92.89163645701537,8937.029556650246,0,2,0,11,28,0,0,0,0.9333333333333333,49.62068965517241,55.4,55.4,221.6,32.0,33.053276751108704,173.71428571428572,30.0,24.18345922189481,0.5172413793103449,28.655172413793103,0.4827586206896552,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854D30>>,71256,71746,8,52,0.866939,3.251161510514134965856186620,15.070753,0,64.0,0.0,64,64
104,172.18.0.10:35618>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35618,8086,TCP,2022-07-29 11:24:24.239863,25138161.0,14,13,647,608,292,0,46.76923076923077,97.2531619783794,0,231,46.214285714285715,82.62668072328053,4.992409747077362e-05,1.862081814814814814814814815,4.564060002149191379269693590,15.061495,0,25.138158,1.795582714285714285714285714,4.495113791686105097488341234,15.061477,0,25.138051,1.933696230769230769230769231,4.636096883232674202213951410,15.061495,0,3,7,0,0,"[60, 52, 268, 52, 52, 283, 67, 210, 61, 65, 57, 52, 52, 52]","[60, 52, 344, 120, 52, 52, 52, 52, 52, 52, 300, 52, 52]",5.569222028612197e-07,5.171420455139897e-07,0,292,46.48148148148148,89.96681296368261,8405.336182336183,0,2,0,10,26,0,0,0,0.9285714285714286,46.48148148148148,46.214285714285715,46.214285714285715,184.85714285714286,30.0,25.7377648752148,187.07692307692307,28.0,24.186441502565174,0.5185185185185185,23.962962962962962,0.48148148148148145,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854D60>>,70755,71240,7,52,0.931043,3.358887400844313308322541820,15.061469,0,64.0,0.0,64,64
105,172.18.0.10:35622>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35622,8086,TCP,2022-07-29 11:24:14.255885,15147470.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.802615222212026e-05,2.330361384615384615384615385,5.464087971693080813841037104,15.144793,0,15.147462,2.163923142857142857142857143,5.299410193725185504972988237,15.144774,0,15.147236,2.524539333333333333333333333,5.643949040474782867812428321,15.144793,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.621233776993782e-07,3.961057523137527e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.259814614487892,240.0,14.0,23.766712289951776,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854D90>>,67248,67700,1,52,1.16519,4.035556002549415170811143112,15.144766,0,64.0,0.0,64,64
106,172.18.0.10:35624>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35624,8086,TCP,2022-07-29 11:24:14.255898,15139996.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.804492418624153e-05,2.329217230769230769230769231,5.461893756361631895011005939,15.138494,0,15.139976,2.162853714285714285714285714,5.297282967563781837469063057,15.138494,0,15.139848,2.523308,5.641682244811943796233597360,15.138493,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.623515092077964e-07,3.963012936066826e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.266865416431306,240.0,14.0,23.778310059651854,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854DC0>>,67248,67700,1,52,1.164615076923076923076923077,4.033907340745703222494085160,15.138480,0,64.0,0.0,64,64
107,172.18.0.10:35626>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35626,8086,TCP,2022-07-29 11:24:14.259890,15135813.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.8055438449193314e-05,2.328574846153846153846153846,5.458754485858667941335108632,15.130523,0,15.135813,2.162259,5.294243604233780033880649250,15.130454,0,15.135660,2.52261,5.638430263562338913630228011,15.130523,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.624792867089465e-07,3.96410817179097e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.270789418447492,240.0,14.0,23.784889459726237,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854DF0>>,67248,67700,1,52,1.164293307692307692307692308,4.031683447615922762000034379,15.130454,0,64.0,0.0,64,64
108,172.18.0.10:35628>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35628,8086,TCP,2022-07-29 11:24:14.255912,15121412.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.809168085625866e-05,2.326365,5.455396987483834095945528689,15.120407,0,15.121396,2.160199428571428571428571429,5.290980953463027786960028320,15.120403,0,15.121349,2.520224833333333333333333333,5.634972771961470524110582550,15.120407,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.6291973262814343e-07,3.967883422526944e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.284395435447891,240.0,14.0,23.807399723397694,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854E20>>,67248,67700,1,52,1.163185538461538461538461538,4.029099321267292389730879292,15.120395,0,64.0,0.0,64,64
109,172.18.0.10:35630>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35630,8086,TCP,2022-07-29 11:24:14.255907,15119288.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.809703208246314e-05,2.326037846153846153846153846,5.454661510415554594891016257,15.118355,0,15.119274,2.159896285714285714285714286,5.290266985338931003817279148,15.118351,0,15.119218,2.519869666666666666666666667,5.634213924822008586334476222,15.118355,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.6298476489104515e-07,3.968440841923244e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.286400259695009,240.0,14.0,23.81075529170887,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854E50>>,67248,67700,1,52,1.163022153846153846153846154,4.028554124768145382031913081,15.118343,0,64.0,0.0,64,64
110,172.18.0.10:35632>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35632,8086,TCP,2022-07-29 11:24:19.165468,20027112.0,27,26,2949,856,292,0,32.92307692307692,84.28747652068397,0,246,109.22222222222223,112.29502588942296,0.0001899924462398772,0.7557382452830188679245283019,2.640519013493497964457512234,10.016828,0,20.027112,0.7417448888888888888888888889,2.617923617714963522105051095,10.016762,0,20.027015,0.7702698076923076923076923077,2.663702800680546285834030164,10.016828,0,4,21,0,0,"[60, 52, 268, 52, 52, 283, 67, 298, 298, 298, 298, 168, 61, 65, 57, 52, 283, 67, 298, 298, 298, 298, 155, 61, 65, 57, 52]","[60, 52, 344, 120, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 300, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 300]",1.3481724174708765e-06,1.2982401057126959e-06,0,292,71.79245283018868,106.602481207728,11582.629172714078,0,2,0,25,52,0,0,0,0.9629629629629629,71.79245283018868,109.22222222222223,109.22222222222223,436.8888888888889,56.0,147.25038737487463,131.69230769230768,54.0,42.742265884356705,0.5094339622641509,55.64150943396226,0.49056603773584906,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854E80>>,77268,77744,21,52,0.3778700377358490566037735849,1.904971204899195560443701287,10.016762,0,64.0,0.0,64,64
111,172.18.0.10:35634>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35634,8086,TCP,2022-07-29 11:24:24.239861,25098293.0,15,14,810,608,292,0,43.42857142857143,94.48636657945819,0,246,54.0,90.52366173179989,5.649786620946692e-05,1.730914482758620689655172414,4.426109016245740406043695474,15.073467,0,25.098293,1.673219533333333333333333333,4.362786072414398006806184191,15.073434,0,25.098227,1.7927305,4.492142563049106176167949651,15.073467,0,3,8,0,0,"[60, 52, 268, 52, 52, 283, 67, 298, 127, 61, 65, 57, 52, 52, 52]","[60, 52, 344, 120, 52, 52, 52, 52, 52, 52, 52, 300, 52, 52]",5.976502067291987e-07,5.578068596139188e-07,0,292,48.89655172413793,92.60868538533008,8882.667487684728,0,2,0,11,28,0,0,0,0.9333333333333333,48.89655172413793,54.0,54.0,216.0,32.0,32.273111163376726,173.71428571428572,30.0,24.22481874914909,0.5172413793103449,27.93103448275862,0.4827586206896552,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854EB0>>,71256,71746,8,52,0.8654583793103448275862068966,3.247184246057236648024976238,15.073434,0.000000,64.0,0.0,64,64
112,172.18.0.10:35636>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35636,8086,TCP,2022-07-29 11:24:19.163478,20019040.0,15,14,824,608,292,0,43.42857142857143,94.48636657945819,0,246,54.93333333333333,90.80709712841221,7.153190162964858e-05,1.380619655172413793103448276,3.936352871553480197442837355,15.110200,0,20.019040,1.334602666666666666666666667,3.878123634325920879703272563,15.110200,0,20.018930,1.429923571428571428571428571,3.997212460763763560397911868,15.110154,0,3,8,0,0,"[60, 52, 268, 52, 52, 52, 52, 283, 67, 298, 141, 61, 65, 57, 52]","[60, 52, 344, 120, 52, 52, 52, 52, 52, 52, 52, 52, 52, 300]",7.492866790815144e-07,6.993342338094135e-07,0,292,49.37931034482759,92.77983349291296,8915.529556650246,0,2,0,11,28,0,0,0,0.9333333333333333,49.37931034482759,54.93333333333333,54.93333333333333,219.73333333333332,32.0,41.16081490421119,173.71428571428572,30.0,30.371253608459593,0.5172413793103449,28.413793103448278,0.4827586206896552,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854EE0>>,71256,71750,8,52,0.6903117241379310344827586207,2.867735671682041206960451471,15.110140,0,64.0,0.0,64,64
113,172.18.0.10:35638>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35638,8086,TCP,2022-07-29 11:24:14.255899,15108728.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.812365938416523e-05,2.324412384615384615384615385,5.450788064034968773300251321,15.107649,0,15.108719,2.158388428571428571428571429,5.286509002156847529291073708,15.107638,0,15.108642,2.518107,5.630214345181185018007264872,15.107649,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.633083605714525e-07,3.971214519183878e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.296380785161203,240.0,14.0,23.827422742560184,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854F10>>,67248,67700,1,52,1.162209846153846153846153846,4.025698351115719460694598575,15.107638,0.000000,64.0,0.0,64,64
114,172.18.0.10:35640>172.18.0.2:8086--TCP,172.18.0.10,172.18.0.2,35640,8086,TCP,2022-07-29 11:24:14.255894,15102873.0,7,6,216,360,292,0,60.0,106.68333203145342,0,216,30.857142857142858,75.58425492016664,3.813843895793866e-05,2.323508384615384615384615385,5.447768975659831993196225416,15.099670,0,15.102865,2.157552142857142857142857143,5.283588554557037274241670760,15.099648,0,15.102744,2.517124,5.627085688921723419277091752,15.099670,0,2,1,0,0,"[60, 52, 268, 52, 52, 52, 52]","[60, 52, 344, 120, 52, 52]",4.634879734471713e-07,3.972754058118611e-07,0,292,44.30769230769231,92.4132729522739,9251.897435897436,0,2,0,3,12,0,0,0,0.8571428571428571,44.30769230769231,30.857142857142858,30.857142857142858,123.42857142857143,16.0,14.301922184962919,240.0,14.0,23.8367279482457,0.5384615384615384,16.615384615384617,0.46153846153846156,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854F40>>,67247,67700,1,52,1.161759461538461538461538462,4.023521600504379725901382429,15.099647,0,64.0,0.0,64,64
115,172.18.0.1:39582>239.255.255.250:1900--UDP,172.18.0.1,239.255.255.250,39582,1900,UDP,2022-07-29 11:24:02.214214,3002214.0,4,0,692,0,0,0,0.0,0.0,173,173,173.0,0.0,0.0002304965602052352,0.7505535,0.4333322837254916551805371241,1.000944,0,3.002214,0.7505535,0.4333322837254916551805371241,1.000944,0,0,0,0,0,0,0,0,0,0,"[201, 201, 201, 201]",[],1.332350058989799e-06,0.0,173,173,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,173.0,173.0,173.0,692.0,10.0,230.4965602052352,0.0,0.0,-0.0,1.0,173.0,0.0,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854F70>>,0,0,0,0,0.7505535,0.4333322837254916551805371241,1.000944,0,1.0,0.0,1,1
116,172.18.0.19:59428>172.18.0.10:9330--TCP,172.18.0.19,172.18.0.10,59428,9330,TCP,2022-07-29 11:23:59.345065,71.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.014084507042253521,0.014084507042253521,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854FA0>>,64240,0,0,40,0.0000355,0.0000355,0.000071,0,64.0,0.0,64,64
117,172.18.0.20:37164>172.18.0.19:9550--TCP,172.18.0.20,172.18.0.19,37164,9550,TCP,2022-07-29 11:23:59.763300,77.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,[60],[40],0.012987012987012988,0.012987012987012988,0,0,0.0,0.0,,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,0.5,0.0,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25854FD0>>,64240,0,0,40,0.0000385,0.0000385,0.000077,0,64.0,0.0,64,64
118,172.18.0.10:54510>192.168.1.239:161--UDP,172.18.0.10,192.168.1.239,54510,161,UDP,2022-07-29 11:24:00.119187,55975.0,7,7,319,2405,411,231,343.57142857142856,57.841796906629334,42,47,45.57142857142857,1.4982983545287878,0.04866458240285842,0.006878642857142857142857142857,0.003216047076928509167507468545,0.011628,0,0.048193,0.006884714285714285714285714286,0.002942783944998133142799254695,0.009894,0,0.048108,0.006872571428571428571428571429,0.003467833117468636912313615683,0.011628,0,0,0,0,0,"[74, 74, 74, 74, 70, 74, 75]","[343, 387, 409, 439, 259, 424, 340]",0.00012505582849486378,0.00012505582849486378,42,411,194.57142857142858,154.51523932503702,25711.494505494506,0,0,0,0,0,0,0,0,1.0,194.57142857142858,45.57142857142857,45.57142857142857,182.28571428571428,16.0,6619.2185587118465,1374.2857142857142,16.0,49991.68537457388,0.5,22.785714285714285,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855000>>,0,0,0,259,0.003998214285714285714285714286,0.003416225447950484692355104133,0.008853,0,159.0,95.0,254,64
119,172.18.0.10:48614>192.168.1.239:161--UDP,172.18.0.10,192.168.1.239,48614,161,UDP,2022-07-29 11:24:00.231290,167914.0,32,32,1568,4864,255,49,152.0,103.0,49,49,49.0,0.0,0.038305322962945317,0.005079390625,0.002639367713210326700688060338,0.013145,0,0.165105,0.00515953125,0.002795018637956362089918574585,0.013145,0,0.159976,0.00499925,0.002471345711348373857856958414,0.009318,0,0,0,0,0,"[77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]","[283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77, 283, 77]",0.00019057374608430507,0.00019057374608430507,49,255,100.5,89.20061658979718,8083.047619047619,0,0,0,0,0,0,0,0,1.0,100.5,49.0,49.0,196.0,66.0,9496.986765997395,608.0,66.0,30404.560684102613,0.5,24.5,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855030>>,0,0,0,77,0.00262365625,0.002328533284459540960503792847,0.009025,0,159.0,95.0,254,64
120,172.18.0.10:54203>192.168.1.239:161--UDP,172.18.0.10,192.168.1.239,54203,161,UDP,2022-07-29 11:24:15.027086,14963577.0,12,12,548,2708,233,218,225.66666666666666,4.346134936801766,44,47,45.666666666666664,1.1055415967851334,0.00021759503092074842,1.24650875,4.114095318494154777029541879,14.893637,0,14.960615,1.246717916666666666666666667,4.114702667854050794750433033,14.893637,0,14.955595,1.246299583333333333333333333,4.113487868824266962143718932,14.889190,0,0,0,0,0,"[73, 75, 73, 75, 72, 74, 73, 75, 73, 75, 72, 74]","[254, 253, 254, 254, 246, 261, 254, 253, 254, 254, 246, 261]",8.019472884057068e-07,8.019472884057068e-07,44,233,135.66666666666666,90.05584687045898,8462.666666666666,0,0,0,0,0,0,0,0,1.0,135.66666666666666,45.666666666666664,45.666666666666664,182.66666666666666,26.0,36.629510217327294,902.6666666666666,26.0,181.06935899240383,0.5,22.833333333333332,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855060>>,0,0,0,246,0.623482375,2.973979953896473006341356041,14.886182,0,159.0,95.0,254,64
121,172.18.0.10:45418>192.168.1.236:161--UDP,172.18.0.10,192.168.1.236,45418,161,UDP,2022-07-29 11:24:00.292927,229283.0,7,7,319,2845,612,252,406.42857142857144,138.64946256436681,42,47,45.57142857142857,1.4982983545287878,0.01379954030608462,0.02771842857142857142857142857,0.01710930314484026015986243417,0.052646,0,0.190139,0.02716271428571428571428571429,0.01676274481201253213257141717,0.051627,0,0.197919,0.02827414285714285714285714286,0.01743127241014650352703453497,0.052646,0,0,0,0,0,"[74, 74, 74, 74, 70, 74, 75]","[335, 640, 616, 475, 281, 280, 414]",3.0529956429390756e-05,3.0529956429390756e-05,42,612,226.0,205.3470929217859,45411.07692307692,0,0,0,0,0,0,0,0,1.0,226.0,45.57142857142857,45.57142857142857,182.28571428571428,16.0,1677.7199838013244,1625.7142857142858,16.0,14374.56737352149,0.5,22.785714285714285,0.5,<bound method FlowFuture.sflow_bwd_bytes of <flow_future.FlowFuture object at 0x000002DA25855090>>,0,0,0,280,0.01637735714285714285714285714,0.01841900931726763193600544968,0.051226,0,63.5,0.5,64,63
