Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.2-172.18.0.8-46386-9092-6,172.18.0.2,46386,172.18.0.8,9092,6,29/07/2022 11:24:09 AM,4649,7,6,9869.0,213.0,4096.0,0.0,1409.857142857143,1934.4629253422795,213.0,0.0,35.5,86.95688586880283,2168638.4168638415,2796.300279630028,387.4166666666667,1077.5820962889204,3796.0,9.0,4415.0,735.8333333333334,1518.8269706147132,3830.0,29.0,4565.0,913.0,1619.8706738502306,3796.0,26.0,0,0,0,0,232,200,1505.700150570015,1290.6001290600127,0.0,4096.0,720.1428571428572,1497.4760744020566,2242434.593406594,2,2,0,4,12,0,0,0,0.0,775.5384615384615,1409.857142857143,35.5,0,0,0,10082,4,2599123,0,0,0,0,64240,501,3,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.19-172.18.0.10-59452-9330-6,172.18.0.19,59452,172.18.0.10,9330,6,29/07/2022 11:24:09 AM,39,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,25641.02564102564,25641.02564102564,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.20-172.18.0.19-37186-9550-6,172.18.0.20,37186,172.18.0.19,9550,6,29/07/2022 11:24:09 AM,61,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32786.88524590164,61.0,0.0,61.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,16393.44262295082,16393.44262295082,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.19-172.18.0.10-59454-9330-6,172.18.0.19,59454,172.18.0.10,9330,6,29/07/2022 11:24:10 AM,198,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.010101010103,198.0,0.0,198.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,5050.505050505051,5050.505050505051,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.20-172.18.0.19-37188-9550-6,172.18.0.20,37188,172.18.0.19,9550,6,29/07/2022 11:24:10 AM,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31746.031746031746,63.0,0.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,15873.015873015873,15873.015873015873,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.19-172.18.0.10-59456-9330-6,172.18.0.19,59456,172.18.0.10,9330,6,29/07/2022 11:24:11 AM,94,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21276.595744680853,94.0,0.0,94.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,10638.297872340427,10638.297872340427,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.20-172.18.0.19-37190-9550-6,172.18.0.20,37190,172.18.0.19,9550,6,29/07/2022 11:24:11 AM,102,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.843137254902,102.0,0.0,102.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,9803.921568627451,9803.921568627451,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.19-172.18.0.10-59458-9330-6,172.18.0.19,59458,172.18.0.10,9330,6,29/07/2022 11:24:12 AM,154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12987.012987012988,154.0,0.0,154.0,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,6493.506493506494,6493.506493506494,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.20-172.18.0.19-37192-9550-6,172.18.0.20,37192,172.18.0.19,9550,6,29/07/2022 11:24:12 AM,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.455696202534,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,12658.227848101267,12658.227848101267,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.1-172.18.0.14-50028-9093-6,172.18.0.1,50028,172.18.0.14,9093,6,29/07/2022 11:23:46 AM,26246325,8,7,609.0,294.0,600.0,0.0,76.125,211.70089243350594,175.0,0.0,42.0,70.7130351019763,34.404816674334405,0.5715085826301397,1874737.5,6673514.6232760325,2.5047252E7,8.0,2.6246325E7,3749475.0,9396458.006575864,2.5047252E7,77.0,2.6246238E7,4374373.0,1.0132817620757338E7,2.504746E7,154.0,0,0,0,0,264,232,0.30480457740274114,0.2667040052273985,0.0,600.0,56.43749999999999,153.07251821712913,23431.195833333328,0,2,0,6,14,0,0,0,0.0,60.2,76.125,42.0,0,0,0,889,4,746,8,609,7,294,64240,505,2,32,1191801.0,0.0,1191801.0,1191801.0,2.5047252E7,0.0,2.5047252E7,2.5047252E7,NeedManualLabel
172.18.0.1-224.0.0.251-5353-5353-17,172.18.0.1,5353,224.0.0.251,5353,17,29/07/2022 11:23:48 AM,21832640,15,0,701.0,0.0,141.0,40.0,46.733333333333334,26.078087864463274,0,0,0,0,32.1078898383338,0.6870447183666291,1559474.285714286,2266443.6287873983,7171247.0,200.0,2.183264E7,1559474.285714286,2266443.6287873983,7171247.0,200.0,0,0,0,0,0,0,0,0,0,120,0,0.6870447183666291,0.0,40.0,141.0,46.3125,25.25,637.5625,0,0,0,0,0,0,0,0,0.0,49.4,46.733333333333334,0.0,0,0,0,0,0,0,2,100,0,0,0,0,14,8,4675322.5,2366680.0326703438,6348818.0,3001827.0,6240997.5,1315571.4592907904,7171247.0,5310748.0,NeedManualLabel
172.18.0.10-172.18.0.5-38422-5432-6,172.18.0.10,38422,172.18.0.5,5432,6,29/07/2022 11:24:06 AM,5628,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,130952.38095238095,4086.7093105899075,255.8181818181818,458.772340716025,1799.0,11.0,5628.0,511.6363636363637,561.954850984894,1799.0,92.0,5550.0,555.0,571.5728786039061,1832.0,76.0,0,0,0,0,392,360,2132.1961620469083,1954.5131485429993,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,137500,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.13-172.18.0.3-50134-8761-6,172.18.0.13,50134,172.18.0.3,8761,6,29/07/2022 11:23:51 AM,28939159,6,5,1610.0,287.0,1281.0,0.0,268.3333333333333,513.261207054134,153.0,0.0,57.4,78.88472602475082,65.5513175071881,0.3801077978803738,2893915.9,9148180.665764138,2.8930094E7,19.0,2.8939159E7,5787831.8,1.2936918046495257E7,2.8930094E7,122.0,2.8939041E7,7234760.25,1.4463614648001064E7,2.8930182E7,674.0,0,0,0,0,200,168,0.20733152611656752,0.17277627176380628,0.0,1281.0,158.08333333333334,368.1258328179086,135516.62878787878,0,2,0,4,10,0,0,0,0.0,172.45454545454547,268.3333333333333,57.4,0,0,0,0,0,0,6,1610,5,287,64240,501,2,32,6494.0,0.0,6494.0,6494.0,2.8930094E7,0.0,2.8930094E7,2.8930094E7,NeedManualLabel
172.18.0.10-172.18.0.5-38424-5432-6,172.18.0.10,38424,172.18.0.5,5432,6,29/07/2022 11:24:06 AM,4718,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,156210.25858414583,4874.947011445528,214.45454545454544,345.64718142344805,1285.0,11.0,4718.0,428.90909090909093,415.09359295114507,1323.0,75.0,4650.0,464.9999999999999,402.9248620331642,1285.0,71.0,0,0,0,0,392,360,2543.450614667232,2331.496396778296,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,164142,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.14-172.18.0.6-34514-27017-6,172.18.0.14,34514,172.18.0.6,27017,6,29/07/2022 11:23:47 AM,30004450,8,6,220.0,968.0,55.0,0.0,27.5,29.398736610366683,242.0,0.0,161.33333333333331,124.968262637626,39.59412687118078,0.4665974547108846,2308034.6153846155,4385695.258649259,1.0001581E7,18.0,3.000445E7,4286350.0,5345615.18011878,1.0001581E7,235.0,3.0004342E7,6000868.4,5477766.822331278,1.0001684E7,240.0,1,0,0,0,256,192,0.26662711697764835,0.19997033773323625,0.0,242.0,82.86666666666667,102.2523954778194,10455.552380952382,0,0,0,8,14,0,0,0,0.0,88.78571428571429,27.5,161.33333333333334,0,0,0,0,0,0,2,73,2,322,501,507,3,32,330.3333333333333,86.55826554023211,404.0,235.0,1.0001053E7,459.47034724778484,1.0001581E7,1.0000744E7,NeedManualLabel
172.18.0.17-172.18.0.5-59084-5432-6,172.18.0.17,59084,172.18.0.5,5432,6,29/07/2022 11:24:13 AM,24081,12,10,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,42.60000000000001,98.90309510941618,30397.40874548399,913.5833229517046,1146.7142857142858,2922.2800027180338,12746.0,12.0,24081.0,2189.181818181818,3822.645309682336,12746.0,86.0,23994.0,2666.0,4152.400510548086,12837.0,146.0,0,0,0,0,392,328,498.3181761554752,415.2651467962294,0.0,317.0,31.826086956521735,69.9861364024158,4898.05928853755,0,2,0,10,21,0,0,0,0.0,33.27272727272727,25.5,42.6,0,0,0,732,10,31271,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59082-5432-6,172.18.0.17,59082,172.18.0.5,5432,6,29/07/2022 11:24:13 AM,13535880,95,59,22029.0,70098.0,4615.0,0.0,231.8842105263158,596.4172797266617,8192.0,0.0,1188.1016949152543,2156.900847359912,6806.133033094265,11.377169419350643,88469.80392156864,653901.4163807499,6778685.0,4.0,1.353588E7,143998.72340425535,831129.0775497233,6778685.0,18.0,1.3494658E7,232666.5172413794,1052434.753180223,6778794.0,40.0,0,0,0,0,3048,1896,7.018383732716306,4.358785686634338,0.0,8192.0,594.3677419354839,1479.0755318180309,2187664.4288227907,0,2,0,101,153,0,0,0,0.0,598.2272727272727,231.8842105263158,1188.1016949152543,0,0,0,30709,33,38834,47,11014,29,35049,64240,501,49,32,113082.0,0.0,113082.0,113082.0,6778685.0,0.0,6778685.0,6778685.0,NeedManualLabel
172.18.0.1-239.255.255.250-39582-1900-17,172.18.0.1,39582,239.255.255.250,1900,17,29/07/2022 11:23:59 AM,3002214,4,0,692.0,0.0,173.0,173.0,173.0,0.0,0,0,0,0,230.4965602052352,1.332350058989799,1000738.0,178.8742575106882,1000944.0,1000622.0,3002214.0,1000738.0,178.8742575106882,1000944.0,1000622.0,0,0,0,0,0,0,0,0,0,32,0,1.332350058989799,0.0,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.25,173.0,0.0,0,0,0,0,0,0,1,230,0,0,0,0,3,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59086-5432-6,172.18.0.17,59086,172.18.0.5,5432,6,29/07/2022 11:24:13 AM,3987,12,11,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,38.727272727272734,94.70278866970172,183596.6892400301,5768.7484324053175,181.2272727272727,292.8827055679103,1153.0,12.0,3987.0,362.45454545454544,352.848512434547,1185.0,72.0,3923.0,392.3,343.29710164812053,1153.0,90.0,0,0,0,0,392,360,3009.7817908201655,2758.9666415851516,0.0,317.0,30.499999999999996,68.75539504523327,4727.304347826088,0,2,0,10,22,0,0,0,0.0,31.82608695652174,25.5,38.72727272727273,0,0,0,732,10,194370,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.13-172.18.0.3-50132-8761-6,172.18.0.13,50132,172.18.0.3,8761,6,29/07/2022 11:23:50 AM,30087684,6,5,428.0,1419.0,214.0,0.0,71.33333333333333,110.50912481178496,1161.0,0.0,283.8,502.93458819214254,61.38724402981632,0.36559809655007014,3008768.4,9511624.491014995,3.0079326E7,30.0,3.0087684E7,6017536.8,1.3450949149049917E7,3.0079326E7,159.0,3.0087538E7,7521884.5,1.503835770144973E7,3.0079421E7,1641.0,0,0,0,0,200,168,0.19941714357276552,0.1661809529773046,0.0,1161.0,153.91666666666669,333.2747865250735,111072.08333333331,0,2,0,4,10,0,0,0,0.0,167.9090909090909,71.33333333333333,283.8,0,0,0,0,0,0,6,428,5,1419,64240,507,2,32,6652.0,0.0,6652.0,6652.0,3.0079326E7,0.0,3.0079326E7,3.0079326E7,NeedManualLabel
172.18.0.11-172.18.0.3-38674-8761-6,172.18.0.11,38674,172.18.0.3,8761,6,29/07/2022 11:23:50 AM,30109454,6,5,424.0,1419.0,212.0,0.0,70.66666666666666,109.47632925279632,1161.0,0.0,283.8,502.93458819214254,61.21001064981119,0.3653337586261113,3010945.4000000004,9515247.368394595,3.0091812E7,24.0,3.0109454E7,6021890.8,1.345549584437986E7,3.0091812E7,83.0,3.0109348E7,7527337.0,1.5043057376492165E7,3.0091922E7,2511.0,0,0,0,0,200,168,0.19927295925060615,0.1660607993755051,0.0,1161.0,153.58333333333331,333.2101325353754,111028.99242424243,0,2,0,4,10,0,0,0,0.0,167.54545454545453,70.66666666666667,283.8,0,0,0,0,0,0,6,424,5,1419,64240,507,2,32,5182.0,0.0,5182.0,5182.0,3.0091812E7,0.0,3.0091812E7,3.0091812E7,NeedManualLabel
172.18.0.18-172.18.0.3-42178-8761-6,172.18.0.18,42178,172.18.0.3,8761,6,29/07/2022 11:23:54 AM,30096825,6,5,428.0,1419.0,214.0,0.0,71.33333333333333,110.50912481178496,1161.0,0.0,283.8,502.93458819214254,61.36859951174252,0.3654870571895873,3009682.5,9514904.061126491,3.0089574E7,22.0,3.0096825E7,6019365.0,1.345565593676633E7,3.0089574E7,60.0,3.0096755E7,7524188.75,1.5043642847520022E7,3.0089653E7,1699.0,0,0,0,0,200,168,0.1993565766488658,0.1661304805407215,0.0,1161.0,153.91666666666669,333.2747865250735,111072.08333333331,0,2,0,4,10,0,0,0,0.0,167.9090909090909,71.33333333333333,283.8,0,0,0,0,0,0,6,428,5,1419,64240,507,2,32,5475.0,0.0,5475.0,5475.0,3.0089574E7,0.0,3.0089574E7,3.0089574E7,NeedManualLabel
172.18.0.16-172.18.0.3-43016-8761-6,172.18.0.16,43016,172.18.0.3,8761,6,29/07/2022 11:24:02 AM,5171,4,3,1336.0,134.0,1336.0,0.0,334.0,668.0,134.0,0.0,44.666666666666664,77.36493607140984,284277.70257203636,1353.7033455811254,861.8333333333334,1646.9372078700108,4168.0,31.0,5171.0,1723.6666666666667,2219.967191949767,4257.0,118.0,5029.0,2514.5,2338.402125383913,4168.0,861.0,0,0,0,0,136,104,773.5447689035002,580.1585766776252,0.0,1336.0,183.75,467.93459555186314,218962.78571428574,0,2,0,2,6,0,0,0,0.0,210.0,334.0,44.666666666666664,0,0,0,0,0,0,0,0,0,0,64240,501,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.11-172.18.0.3-38678-8761-6,172.18.0.11,38678,172.18.0.3,8761,6,29/07/2022 11:23:51 AM,29815375,6,5,1617.0,287.0,1292.0,0.0,269.5,517.5147340897648,153.0,0.0,57.4,78.88472602475082,63.85966971738575,0.36893716748489663,2981537.5,9420063.94569582,2.9791505E7,25.0,2.9815375E7,5963075.0,1.3320499130086098E7,2.9791505E7,105.0,2.9815259E7,7453814.75,1.4891869788296709E7,2.9791617E7,795.0,0,0,0,0,200,168,0.2012384549917618,0.16769871249313484,0.0,1292.0,158.66666666666666,371.01245588826583,137650.2424242424,0,2,0,4,10,0,0,0,0.0,173.0909090909091,269.5,57.4,0,0,0,0,0,0,6,1617,5,287,64240,501,2,32,6450.0,0.0,6450.0,6450.0,2.9791505E7,0.0,2.9791505E7,2.9791505E7,NeedManualLabel
172.18.0.10-192.168.1.236-34775-161-17,172.18.0.10,34775,192.168.1.236,161,17,29/07/2022 11:24:00 AM,14988177,12,12,542.0,2638.0,46.0,44.0,45.166666666666664,0.7177405625652727,227.0,202.0,219.83333333333334,8.850612031567833,212.16723021085218,1.6012621147988844,651659.8695652175,3106846.222871461,1.4903695E7,65.0,1.4986571E7,1362415.5454545456,4494952.088098234,1.4915162E7,1721.0,1.4982586E7,1362053.2727272722,4504840.921912717,1.4944657E7,1721.0,0,0,0,0,96,96,0.8006310573994422,0.8006310573994422,44.0,227.0,129.0,89.27205609819906,7969.5,0,0,0,0,0,0,0,0,1.0,134.375,45.166666666666664,219.83333333333334,0,0,0,1590,12,37641,12,542,12,2638,0,0,11,8,33963.0,0.0,33963.0,33963.0,1.4903695E7,0.0,1.4903695E7,1.4903695E7,NeedManualLabel
172.18.0.15-172.18.0.5-46200-5432-6,172.18.0.15,46200,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,3903,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,188829.10581603897,5892.902895208814,177.4090909090909,280.76047393275235,1055.0,11.0,3903.0,354.8181818181818,338.9556956836153,1094.0,60.0,3848.0,384.8,323.4150412224034,1055.0,73.0,0,0,0,0,392,360,3074.5580322828596,2818.3448629259547,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,199081,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.18.0.2-35614-8086-6,172.18.0.10,35614,172.18.0.2,8086,6,29/07/2022 11:23:59 AM,25143946,16,15,1194.0,608.0,246.0,0.0,74.625,108.87783674069453,292.0,0.0,40.53333333333334,95.14940632399933,71.66735086052125,1.2329011524285012,838131.5333333332,3255286.804853402,1.5070813E7,4.0,2.5143942E7,1676262.8000000003,4521663.447139925,1.507082E7,27.0,2.5143868E7,1795990.5714285714,4667640.809905887,1.5070831E7,26.0,0,0,0,0,520,488,0.6363360786727748,0.5965650737557263,0.0,292.0,56.31249999999999,101.09638885098556,10220.479838709678,0,2,0,12,30,0,0,0,0.0,58.12903225806452,74.625,40.53333333333333,0,0,0,1226,9,137320,8,597,7,304,64240,504,9,32,5278.5,5186.628240003326,8946.0,1611.0,1.25666675E7,3541396.5282555553,1.5070813E7,1.0062522E7,NeedManualLabel
172.18.0.15-172.18.0.5-46204-5432-6,172.18.0.15,46204,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,3654,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,201696.7706622879,6294.471811713191,166.09090909090912,286.9048139965105,1181.0,10.0,3654.0,332.1818181818182,355.4782182305459,1213.0,56.0,3601.0,360.09999999999997,349.11457845367744,1181.0,59.0,0,0,0,0,392,360,3284.0722495894906,3010.3995621237,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,213375,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.15-172.18.0.5-46206-5432-6,172.18.0.15,46206,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,3517,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,209553.59681546772,6539.664486778504,159.86363636363637,263.15056263424293,1008.0,10.0,3517.0,319.7272727272727,317.6372430648178,1032.0,55.0,3467.0,346.7,309.46478887840465,1008.0,53.0,0,0,0,0,392,360,3411.9988626670456,3127.6656241114583,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,220724,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.15-172.18.0.5-46202-5432-6,172.18.0.15,46202,172.18.0.5,5432,6,29/07/2022 11:24:05 AM,3958,12,11,311.0,426.0,115.0,0.0,25.916666666666668,40.37879356415902,317.0,0.0,38.727272727272734,94.70278866970172,186205.15411824154,5811.015664477009,179.90909090909088,292.6963173651732,1073.0,10.0,3958.0,359.81818181818187,354.191139974398,1103.0,79.0,3887.0,388.7,343.2271842380787,1073.0,58.0,0,0,0,0,392,360,3031.8342597271353,2779.1814047498738,0.0,317.0,30.708333333333332,69.01384811676608,4762.911231884058,0,2,0,10,22,0,0,0,0.0,32.04347826086956,25.916666666666668,38.72727272727273,0,0,0,737,10,198331,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59102-5432-6,172.18.0.17,59102,172.18.0.5,5432,6,29/07/2022 11:24:14 AM,19518,12,11,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,38.727272727272734,94.70278866970172,37503.842606824466,1178.3994261707142,887.1818181818182,2513.5078056726798,11517.0,12.0,19518.0,1774.363636363636,3423.11592771052,11573.0,65.0,19440.0,1943.9999999999998,3532.2909783249106,11517.0,163.0,0,0,0,0,392,360,614.8170919151552,563.582334255559,0.0,317.0,30.499999999999996,68.75539504523327,4727.304347826088,0,2,0,10,22,0,0,0,0.0,31.82608695652174,25.5,38.72727272727273,0,0,0,732,10,37949,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59104-5432-6,172.18.0.17,59104,172.18.0.5,5432,6,29/07/2022 11:24:14 AM,12536,12,11,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,38.727272727272734,94.70278866970172,58391.8315252074,1834.7160178685385,569.8181818181819,1524.875284091992,7056.0,11.0,12536.0,1139.6363636363635,2075.351694182327,7133.0,88.0,12439.0,1243.9,2123.3292229159592,7056.0,182.0,0,0,0,0,392,360,957.2431397574984,877.4728781110401,0.0,317.0,30.499999999999996,68.75539504523327,4727.304347826088,0,2,0,10,22,0,0,0,0.0,31.82608695652174,25.5,38.72727272727273,0,0,0,732,10,59662,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.17-172.18.0.5-59100-5432-6,172.18.0.17,59100,172.18.0.5,5432,6,29/07/2022 11:24:14 AM,10094,12,11,306.0,426.0,110.0,0.0,25.5,39.38966177241758,317.0,0.0,38.727272727272734,94.70278866970172,72518.32771943728,2278.5813354468,458.81818181818187,945.7389469849256,3474.0,11.0,10094.0,917.6363636363636,1224.4049389582904,3528.0,66.0,10033.0,1003.3000000000001,1222.7137440954855,3474.0,99.0,0,0,0,0,392,360,1188.8250445809392,1089.7562908658608,0.0,317.0,30.499999999999996,68.75539504523327,4727.304347826088,0,2,0,10,22,0,0,0,0.0,31.82608695652174,25.5,38.72727272727273,0,0,0,732,10,74021,0,0,0,0,64240,509,5,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-192.168.1.236-39429-161-17,172.18.0.10,39429,192.168.1.236,161,17,29/07/2022 11:24:00 AM,237170,32,32,1568.0,4816.0,49.0,49.0,49.0,0.0,252.0,49.0,150.5,103.12410312415469,26917.40102036514,269.84863178310917,3764.6031746031745,3439.466741956087,14361.0,55.0,233831.0,7542.935483870968,3396.497096867927,14899.0,3120.0,233835.0,7543.064516129032,3017.4601343457034,14808.0,3473.0,0,0,0,0,256,256,134.92431589155458,134.92431589155458,49.0,252.0,98.96923076923076,88.12667892563262,7766.311538461539,0,0,0,0,0,0,0,0,1.0,100.515625,49.0,150.5,0,0,0,6384,64,26917,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.18-172.18.0.5-34282-5432-6,172.18.0.18,34282,172.18.0.5,5432,6,29/07/2022 11:23:41 AM,144254,18,14,1830.0,38085.0,498.0,0.0,101.66666666666667,169.89927812054512,7240.0,26.0,2720.357142857143,2350.648702842648,276699.43294466706,221.83093709706492,4653.354838709677,14434.03694639488,78313.0,6.0,144254.0,8485.529411764706,19188.96018586484,78313.0,12.0,143882.0,11067.846153846154,22379.26286709102,80966.0,15.0,1,0,0,0,576,448,124.77990211709901,97.05103497996589,0.0,7240.0,1210.8787878787882,1997.8906182142416,3991566.922348485,0,0,0,22,32,0,0,0,0.0,1248.71875,101.66666666666667,2720.3571428571427,0,0,0,39915,22,276991,0,0,0,0,501,501,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
